Ticker Symbol;Period Ending;Cash and Cash Equivalents;Net Income;Total Assets;Total Equity;Total Liabilities;Total Revenue;Earnings Per Share
T;2014-12-31;8603000000.0;6442000000.0;296834000000.0;89716000000.0;207118000000.0;132447000000.0;1.19
T;2015-12-31;5121000000.0;13345000000.0;402672000000.0;122671000000.0;280001000000.0;146801000000.0;2.37
TAP;2013-12-31;442300000.0;567300000.0;15580100000.0;8605200000.0;6974900000.0;4206100000.0;3.1
TAP;2014-12-31;624600000.0;514000000.0;13980100000.0;7863300000.0;6116800000.0;4146300000.0;2.78
TAP;2015-12-31;430900000.0;359500000.0;12276300000.0;7043000000.0;5233300000.0;3567500000.0;1.94
TAP;2016-12-31;560900000.0;1975900000.0;29341500000.0;11418700000.0;17922800000.0;4885000000.0;
TDC;2012-12-31;729000000.0;419000000.0;3066000000.0;1779000000.0;1287000000.0;2665000000.0;2.49
TDC;2013-12-31;695000000.0;377000000.0;3096000000.0;1857000000.0;1239000000.0;2692000000.0;2.31
TDC;2014-12-31;834000000.0;367000000.0;3132000000.0;1707000000.0;1425000000.0;2732000000.0;2.36
TDC;2015-12-31;839000000.0;-214000000.0;2530000000.0;849000000.0;1681000000.0;2530000000.0;-1.53
TDG;2013-09-30;564740000.0;302789000.0;6148879000.0;-336381000.0;6485260000.0;1924400000.0;-0.2
TDG;2014-09-30;819548000.0;306910000.0;6756848000.0;-1556099000.0;8312947000.0;2372906000.0;1.91
TDG;2015-09-30;714033000.0;447212000.0;8303935000.0;-1038306000.0;9342241000.0;2707115000.0;2.5
TDG;2016-09-30;1586994000.0;586414000.0;10726277000.0;-651490000.0;11377767000.0;3171411000.0;2.77
TEL;2013-09-27;1403000000.0;1276000000.0;18461000000.0;8380000000.0;10081000000.0;11390000000.0;3.05
TEL;2014-09-26;2457000000.0;1781000000.0;20152000000.0;9007000000.0;11145000000.0;11973000000.0;4.34
TEL;2015-09-25;3329000000.0;2420000000.0;20589000000.0;9585000000.0;11004000000.0;12233000000.0;5.98
TEL;2016-09-30;647000000.0;2009000000.0;17608000000.0;8485000000.0;9123000000.0;12238000000.0;5.49
TGNA;2012-12-30;175030000.0;424280000.0;6379886000.0;2350614000.0;4029272000.0;5353197000.0;1.83
TGNA;2013-12-29;469203000.0;388680000.0;9240706000.0;2693098000.0;6547608000.0;1603123000.0;1.7
TGNA;2014-12-31;110305000.0;1062171000.0;11242195000.0;3254914000.0;7987281000.0;2626141000.0;
TGNA;2015-12-31;129200000.0;459522000.0;8537758000.0;2191971000.0;6345787000.0;3050945000.0;2.04
TGT;2013-02-02;784000000.0;2999000000.0;48163000000.0;16558000000.0;31605000000.0;73301000000.0;4.57
TGT;2014-02-01;670000000.0;1971000000.0;44553000000.0;16231000000.0;28322000000.0;71279000000.0;3.1
TGT;2015-01-31;2210000000.0;-1636000000.0;41172000000.0;13997000000.0;27175000000.0;72618000000.0;-2.58
TGT;2016-01-30;4046000000.0;3363000000.0;40262000000.0;12957000000.0;27305000000.0;73785000000.0;5.35
TIF;2013-01-31;504838000.0;416157000.0;4630850000.0;2598732000.0;2032118000.0;3794249000.0;3.28
TIF;2014-01-31;345778000.0;181400000.0;4752351000.0;2720437000.0;2031914000.0;4031100000.0;1.42
TIF;2015-01-31;730000000.0;484200000.0;5180600000.0;2835100000.0;2345500000.0;4249900000.0;3.75
TIF;2016-01-31;843600000.0;463900000.0;5129700000.0;2911400000.0;2218300000.0;4104900000.0;3.61
TJX;2013-02-02;1811957000.0;1906687000.0;9511855000.0;3665937000.0;5845918000.0;25878372000.0;2.6
TJX;2014-02-01;2149746000.0;2137396000.0;10201022000.0;4229893000.0;5971129000.0;27422696000.0;3.0
TJX;2015-01-31;2493775000.0;2215128000.0;10988750000.0;4264230000.0;6724520000.0;29078407000.0;3.2
TJX;2016-01-30;2095473000.0;2277658000.0;11499482000.0;4307075000.0;7192407000.0;30944938000.0;3.38
TMK;2012-12-31;61710000.0;529324000.0;18776910000.0;4361786000.0;14415124000.0;3589516000.0;5.48
TMK;2013-12-31;36943000.0;528472000.0;18191744000.0;3776342000.0;14415402000.0;3494253000.0;5.76
TMK;2014-12-31;66019000.0;542939000.0;20272259000.0;4697466000.0;15574793000.0;3620095000.0;4.15
TMK;2015-12-31;61383000.0;527100000.0;19853213000.0;4055552000.0;15797661000.0;3766065000.0;4.21
TMO;2012-12-31;805600000.0;1177900000.0;27444600000.0;15464700000.0;11979900000.0;12509900000.0;3.24
TMO;2013-12-31;5826000000.0;1273300000.0;31863400000.0;16856100000.0;15007300000.0;13090300000.0;3.53
TMO;2014-12-31;1343500000.0;1894400000.0;42852100000.0;20548100000.0;22304000000.0;16889600000.0;4.76
TMO;2015-12-31;452100000.0;1975400000.0;40889000000.0;21350200000.0;19538800000.0;16965400000.0;4.96
TRIP;2012-12-31;367515000.0;194000000.0;1299194000.0;726968000.0;572226000.0;763000000.0;1.39
TRIP;2013-12-31;351000000.0;205000000.0;1473000000.0;865000000.0;608000000.0;945000000.0;1.44
TRIP;2014-12-31;455000000.0;226000000.0;1948000000.0;1125000000.0;823000000.0;1246000000.0;1.58
TRIP;2015-12-31;614000000.0;198000000.0;2128000000.0;1412000000.0;716000000.0;1492000000.0;1.38
TRV;2013-12-31;294000000.0;3673000000.0;103812000000.0;24796000000.0;79016000000.0;26191000000.0;9.84
TRV;2014-12-31;374000000.0;3692000000.0;103078000000.0;24836000000.0;78242000000.0;27174000000.0;10.82
TRV;2015-12-31;380000000.0;3439000000.0;100184000000.0;23598000000.0;76586000000.0;26815000000.0;10.99
TRV;2016-12-31;307000000.0;3014000000.0;100245000000.0;23221000000.0;77024000000.0;27625000000.0;
TSCO;2012-12-29;147030000.0;276457000.0;1706808000.0;1024974000.0;681834000.0;4664120000.0;3.89
TSCO;2013-12-28;142743000.0;328234000.0;1903391000.0;1246894000.0;656497000.0;5164784000.0;2.35
TSCO;2014-12-27;51134000.0;370885000.0;2034571000.0;1293561000.0;741010000.0;5711715000.0;2.69
TSCO;2015-12-26;63813000.0;410395000.0;2370826000.0;1393294000.0;977532000.0;6226507000.0;3.03
TSN;2013-10-03;1145000000.0;778000000.0;12177000000.0;6201000000.0;5976000000.0;34374000000.0;
TSN;2014-10-03;438000000.0;864000000.0;23956000000.0;8890000000.0;15066000000.0;37580000000.0;
TSN;2015-10-03;688000000.0;1220000000.0;22969000000.0;9691000000.0;13278000000.0;41373000000.0;
TSN;2016-10-01;349000000.0;1768000000.0;22373000000.0;9608000000.0;12765000000.0;36881000000.0;
TSO;2012-12-31;1639000000.0;743000000.0;10702000000.0;4251000000.0;6451000000.0;29809000000.0;5.33
TSO;2013-12-31;1238000000.0;412000000.0;13389000000.0;4302000000.0;9087000000.0;37601000000.0;3.05
TSO;2014-12-31;1000000000.0;843000000.0;16491000000.0;4454000000.0;12037000000.0;40633000000.0;6.56
TSO;2015-12-31;942000000.0;1540000000.0;16332000000.0;5213000000.0;11119000000.0;28711000000.0;12.5
TSS;2012-12-31;247612000.0;249923000.0;2023838000.0;1425210000.0;598628000.0;1793557000.0;1.3
TSS;2013-12-31;247700000.0;256597000.0;3686568000.0;1581077000.0;2105491000.0;2064305000.0;1.3
TSS;2014-12-31;289183000.0;329406000.0;3733581000.0;1692762000.0;2040819000.0;2446877000.0;1.73
TSS;2015-12-31;389328000.0;369041000.0;3908300000.0;1843018000.0;2065282000.0;2779541000.0;1.98
TXN;2012-12-31;1416000000.0;1759000000.0;20021000000.0;10961000000.0;9060000000.0;12825000000.0;1.53
TXN;2013-12-31;1627000000.0;2162000000.0;18938000000.0;10807000000.0;8131000000.0;12205000000.0;1.94
TXN;2014-12-31;1199000000.0;2821000000.0;17372000000.0;10390000000.0;6982000000.0;13045000000.0;2.61
TXN;2015-12-31;1000000000.0;2986000000.0;16230000000.0;9946000000.0;6284000000.0;13000000000.0;2.86
TXT;2012-12-29;1413000000.0;589000000.0;13033000000.0;2991000000.0;10042000000.0;12237000000.0;2.1
TXT;2013-12-28;1211000000.0;498000000.0;12944000000.0;4384000000.0;8560000000.0;12104000000.0;1.78
TXT;2015-01-03;822000000.0;600000000.0;14605000000.0;4272000000.0;10333000000.0;13878000000.0;2.15
TXT;2016-01-02;1005000000.0;697000000.0;14708000000.0;4964000000.0;9744000000.0;13423000000.0;2.52
UA;2012-12-31;341841000.0;128778000.0;1157083000.0;816922000.0;340161000.0;1834921000.0;1.23
UA;2013-12-31;347489000.0;162330000.0;1577741000.0;1053354000.0;524387000.0;2332051000.0;1.54
UA;2014-12-31;593175000.0;208042000.0;2095083000.0;1350300000.0;744783000.0;3084370000.0;0.98
UA;2015-12-31;129852000.0;232573000.0;2868900000.0;1668222000.0;1200678000.0;3963313000.0;1.08
UAA;2012-12-31;341841000.0;128778000.0;1157083000.0;816922000.0;340161000.0;1834921000.0;
UAA;2013-12-31;347489000.0;162330000.0;1577741000.0;1053354000.0;524387000.0;2332051000.0;
UAA;2014-12-31;593175000.0;208042000.0;2095083000.0;1350300000.0;744783000.0;3084370000.0;
UAA;2015-12-31;129852000.0;232573000.0;2868900000.0;1668222000.0;1200678000.0;3963313000.0;
UAL;2012-12-31;4835000000.0;-723000000.0;37628000000.0;481000000.0;37147000000.0;37152000000.0;-2.18
UAL;2013-12-31;3251000000.0;571000000.0;36812000000.0;2984000000.0;33828000000.0;38279000000.0;1.64
UAL;2014-12-31;3156000000.0;1132000000.0;36595000000.0;2396000000.0;34199000000.0;38901000000.0;3.05
UAL;2015-12-31;3058000000.0;7340000000.0;40861000000.0;8966000000.0;31895000000.0;37864000000.0;19.52
UDR;2012-12-31;35676000.0;212177000.0;6859103000.0;2992916000.0;3866187000.0;716612000.0;0.85
UDR;2013-12-31;53045000.0;44812000.0;6807722000.0;2811648000.0;3996074000.0;758926000.0;0.16
UDR;2014-12-31;37564000.0;154334000.0;6828728000.0;2735097000.0;4093631000.0;818046000.0;0.6
UDR;2015-12-31;27540000.0;340383000.0;7663844000.0;2899755000.0;4764089000.0;894638000.0;1.3
UHS;2012-12-31;23471000.0;443446000.0;8200843000.0;2713345000.0;5487498000.0;6961400000.0;4.57
UHS;2013-12-31;17238000.0;510733000.0;8311723000.0;3249979000.0;5061744000.0;7367873000.0;5.21
UHS;2014-12-31;32069000.0;545343000.0;8974443000.0;3735946000.0;5238497000.0;8205088000.0;5.52
UHS;2015-12-31;61228000.0;680528000.0;9634113000.0;4249647000.0;5384466000.0;9043451000.0;6.89
ULTA;2013-02-02;320475000.0;172549000.0;1275249000.0;786942000.0;488307000.0;2220256000.0;2.73
ULTA;2014-02-02;419476000.0;202849000.0;1602727000.0;1003094000.0;599633000.0;2670573000.0;
ULTA;2015-01-31;389149000.0;257135000.0;1983170000.0;1247509000.0;735661000.0;3241369000.0;4.0
ULTA;2016-01-31;345840000.0;320008000.0;2230918000.0;1442886000.0;788032000.0;3924116000.0;
UNH;2013-12-31;7276000000.0;5625000000.0;81882000000.0;32149000000.0;49733000000.0;122489000000.0;5.59
UNH;2014-12-31;7495000000.0;5619000000.0;86382000000.0;32454000000.0;53928000000.0;130474000000.0;5.78
UNH;2015-12-31;10923000000.0;5813000000.0;111254000000.0;33830000000.0;77424000000.0;157107000000.0;6.1
UNH;2016-12-31;10430000000.0;7017000000.0;122810000000.0;38274000000.0;84536000000.0;184840000000.0;
UNM;2012-12-31;77300000.0;894400000.0;62236100000.0;8612600000.0;53623500000.0;10515400000.0;3.18
UNM;2013-12-31;94100000.0;847000000.0;59403600000.0;8659100000.0;50744500000.0;10368600000.0;3.24
UNM;2014-12-31;102500000.0;402100000.0;62450200000.0;8521900000.0;53928300000.0;10524500000.0;1.62
UNM;2015-12-31;112900000.0;867100000.0;60589700000.0;8663900000.0;51925800000.0;10731300000.0;3.51
UNP;2013-12-31;1432000000.0;4388000000.0;49731000000.0;21225000000.0;28506000000.0;21963000000.0;9.47
UNP;2014-12-31;1586000000.0;5180000000.0;52372000000.0;21189000000.0;31183000000.0;23988000000.0;5.77
UNP;2015-12-31;1391000000.0;4772000000.0;54600000000.0;20702000000.0;33898000000.0;21813000000.0;5.51
UNP;2016-12-31;1277000000.0;4233000000.0;55718000000.0;19932000000.0;35786000000.0;19941000000.0;
UPS;2012-12-31;7327000000.0;807000000.0;38863000000.0;4653000000.0;34210000000.0;54127000000.0;0.84
UPS;2013-12-31;4665000000.0;4372000000.0;36212000000.0;6474000000.0;29738000000.0;55438000000.0;4.65
UPS;2014-12-31;2291000000.0;3032000000.0;35440000000.0;2141000000.0;33299000000.0;58232000000.0;3.31
UPS;2015-12-31;2730000000.0;4844000000.0;38311000000.0;2470000000.0;35841000000.0;58363000000.0;5.38
URBN;2013-01-31;245327000.0;237314000.0;1797211000.0;1354588000.0;442623000.0;2794925000.0;1.63
URBN;2014-01-31;242058000.0;282360000.0;2221214000.0;1694170000.0;527044000.0;3086608000.0;1.92
URBN;2015-01-31;154558000.0;232428000.0;1888741000.0;1327969000.0;560772000.0;3323077000.0;1.7
URBN;2016-01-31;265276000.0;224489000.0;1833301000.0;1137227000.0;696074000.0;3445134000.0;1.79
USB;2013-07-31;224138000.0;247377000.0;1743556000.0;1085187000.0;658369000.0;2436948000.0;
USB;2014-07-31;296418000.0;260200000.0;1942411000.0;1002483000.0;939928000.0;2473500000.0;
USB;2015-07-31;189900000.0;208100000.0;1809500000.0;774800000.0;1034700000.0;2371200000.0;
USB;2016-07-31;243200000.0;190800000.0;1788600000.0;767400000.0;1021200000.0;2220300000.0;
UTX;2013-12-31;4619000000.0;5721000000.0;90594000000.0;31866000000.0;58728000000.0;56600000000.0;6.35
UTX;2014-12-31;5229000000.0;6220000000.0;91206000000.0;31213000000.0;59993000000.0;57900000000.0;6.92
UTX;2015-12-31;7075000000.0;7608000000.0;87484000000.0;27358000000.0;60126000000.0;56098000000.0;8.72
UTX;2016-12-31;7157000000.0;5055000000.0;89706000000.0;27579000000.0;62127000000.0;57244000000.0;
V;2013-09-30;2235000000.0;4980000000.0;35956000000.0;26870000000.0;9086000000.0;11778000000.0;
V;2014-09-30;3469000000.0;5438000000.0;38569000000.0;27413000000.0;11156000000.0;12702000000.0;
V;2015-09-30;4590000000.0;6328000000.0;39367000000.0;29842000000.0;9525000000.0;13880000000.0;
V;2016-09-30;6646000000.0;5991000000.0;64035000000.0;32912000000.0;31123000000.0;15082000000.0;
VAR;2013-09-27;1117861000.0;438248000.0;3468474000.0;1713847000.0;1754627000.0;2942897000.0;4.04
VAR;2014-09-26;849275000.0;403700000.0;3357290000.0;1616420000.0;1740870000.0;3049800000.0;3.88
VAR;2015-10-02;845500000.0;411500000.0;3578700000.0;1711600000.0;1867100000.0;3099100000.0;4.13
VAR;2016-09-30;843500000.0;402300000.0;3816000000.0;1740500000.0;2075500000.0;3217800000.0;4.22
VFC;2012-12-31;597461000.0;1085999000.0;9633021000.0;5125625000.0;4507396000.0;10879855000.0;
VFC;2013-12-31;776403000.0;1210119000.0;10315443000.0;6077038000.0;4238405000.0;11419648000.0;
VFC;2015-01-03;971895000.0;1047505000.0;9845300000.0;5630882000.0;4214418000.0;12282161000.0;2.42
VFC;2016-01-02;945605000.0;1231593000.0;9639542000.0;5384838000.0;4254704000.0;12376744000.0;2.9
VIAB;2013-09-30;2403000000.0;2395000000.0;23829000000.0;5193000000.0;18636000000.0;13794000000.0;4.93
VIAB;2014-09-30;1000000000.0;2391000000.0;23047000000.0;3719000000.0;19328000000.0;13783000000.0;5.53
VIAB;2015-09-30;506000000.0;1922000000.0;22143000000.0;3538000000.0;18605000000.0;13268000000.0;4.78
VIAB;2016-09-30;379000000.0;1438000000.0;22508000000.0;4277000000.0;18231000000.0;12488000000.0;3.63
VLO;2012-12-31;1723000000.0;2083000000.0;44477000000.0;18032000000.0;26445000000.0;138393000000.0;3.77
VLO;2013-12-31;4292000000.0;2720000000.0;47260000000.0;19460000000.0;27800000000.0;138074000000.0;4.99
VLO;2014-12-31;3689000000.0;3630000000.0;45550000000.0;20677000000.0;24873000000.0;130844000000.0;6.88
VLO;2015-12-31;4114000000.0;3990000000.0;44343000000.0;20527000000.0;23816000000.0;87804000000.0;8.0
VMC;2012-12-31;275478000.0;-52593000.0;8126599000.0;3761062000.0;4365537000.0;2567310000.0;-0.41
VMC;2013-12-31;193738000.0;24382000.0;8259143000.0;3938106000.0;4321037000.0;2770709000.0;0.19
VMC;2014-12-31;141273000.0;204923000.0;8041097000.0;4176699000.0;3864398000.0;2994169000.0;1.56
VMC;2015-12-31;285210000.0;221177000.0;8301632000.0;4454188000.0;3847444000.0;3422181000.0;1.66
VNO;2013-12-31;845730000.0;475971000.0;20097224000.0;6765232000.0;13331992000.0;2299176000.0;2.1
VNO;2014-12-31;1374681000.0;864852000.0;21157980000.0;6745426000.0;14412554000.0;2312512000.0;4.18
VNO;2015-12-31;1943506000.0;760434000.0;21143293000.0;6697595000.0;14445698000.0;2502267000.0;3.61
VNO;2016-12-31;1599322000.0;906917000.0;20814847000.0;6898519000.0;13916328000.0;2506202000.0;
VRSK;2012-12-31;89819000.0;329142000.0;2360336000.0;255591000.0;2104745000.0;1407848000.0;1.98
VRSK;2013-12-31;165801000.0;348380000.0;2504451000.0;547589000.0;1956862000.0;1595703000.0;2.07
VRSK;2014-12-31;39359000.0;400042000.0;2345330000.0;211043000.0;2134287000.0;1746726000.0;2.41
VRSK;2015-12-31;138348000.0;507577000.0;5615927000.0;1372011000.0;4243916000.0;2068010000.0;3.07
VRSN;2012-12-31;130736000.0;320032000.0;2062476000.0;-9323000.0;2071799000.0;873592000.0;2.04
VRSN;2013-12-31;339223000.0;544450000.0;2660767000.0;-423558000.0;3084325000.0;965087000.0;3.77
VRSN;2014-12-31;191608000.0;355260000.0;1901150000.0;-883466000.0;2784616000.0;1010117000.0;2.8
VRSN;2015-12-31;228659000.0;375236000.0;2357737000.0;-1070447000.0;3428184000.0;1059366000.0;3.29
VRTX;2012-12-31;559390000.0;-107032000.0;2759288000.0;999180000.0;1760108000.0;1527042000.0;-0.5
VRTX;2013-12-31;569299000.0;-445028000.0;2319041000.0;1356405000.0;962636000.0;1211975000.0;-1.98
VRTX;2014-12-31;633677000.0;-738555000.0;2334679000.0;1075006000.0;1259673000.0;580415000.0;-3.14
VRTX;2015-12-31;793678000.0;-556334000.0;2498875000.0;939967000.0;1558908000.0;1032336000.0;-2.31
VTR;2013-12-31;94816000.0;454669000.0;19731494000.0;8824281000.0;10907213000.0;2514595000.0;1.55
VTR;2014-12-31;55348000.0;477001000.0;21165913000.0;8680184000.0;12485729000.0;2772550000.0;1.62
VTR;2015-12-31;53023000.0;419222000.0;22261918000.0;9564327000.0;12697591000.0;3285346000.0;1.26
VTR;2016-12-31;286707000.0;651490000.0;23166600000.0;10460240000.0;12706360000.0;3442646000.0;
VZ;2012-12-31;3093000000.0;875000000.0;225222000000.0;33157000000.0;192065000000.0;115846000000.0;0.31
VZ;2013-12-31;53528000000.0;11497000000.0;274098000000.0;38836000000.0;235262000000.0;120550000000.0;4.01
VZ;2014-12-31;10598000000.0;9625000000.0;232616000000.0;12298000000.0;220318000000.0;127079000000.0;2.42
VZ;2015-12-31;4470000000.0;17879000000.0;244640000000.0;16428000000.0;228212000000.0;131620000000.0;4.38
WAT;2012-12-31;481035000.0;461443000.0;3168150000.0;1467357000.0;1700793000.0;1843641000.0;
WAT;2013-12-31;440796000.0;450003000.0;3582629000.0;1763173000.0;1819456000.0;1904218000.0;
WAT;2014-12-31;422177000.0;431620000.0;3874690000.0;1894666000.0;1980024000.0;1989344000.0;
WAT;2015-12-31;487665000.0;469053000.0;4268677000.0;2058851000.0;2209826000.0;2042332000.0;5.7
WDC;2013-06-28;4309000000.0;980000000.0;14036000000.0;7893000000.0;6143000000.0;15351000000.0;4.07
WDC;2014-06-27;4804000000.0;1617000000.0;15499000000.0;8842000000.0;6657000000.0;15130000000.0;6.88
WDC;2015-07-03;5024000000.0;1465000000.0;15170000000.0;9219000000.0;5951000000.0;14572000000.0;6.31
WDC;2016-07-01;8151000000.0;242000000.0;32862000000.0;11145000000.0;21717000000.0;12994000000.0;1.01
WEC;2012-12-31;35600000.0;546300000.0;14285000000.0;4165500000.0;10119500000.0;4246400000.0;2.37
WEC;2013-12-31;26000000.0;578600000.0;14769400000.0;4263400000.0;10506000000.0;4519000000.0;2.54
WEC;2014-12-31;61900000.0;589500000.0;14905000000.0;4450100000.0;10454900000.0;4997100000.0;2.61
WEC;2015-12-31;49800000.0;640300000.0;29355200000.0;8685200000.0;20670000000.0;5926100000.0;2.36
WFC;2012-12-31;451854000000.0;18897000000.0;1422968000000.0;157554000000.0;1265414000000.0;91247000000.0;3.4
WFC;2013-12-31;560878000000.0;21878000000.0;1523502000000.0;170142000000.0;1353360000000.0;88069000000.0;3.95
WFC;2014-12-31;669180000000.0;23057000000.0;1687155000000.0;184394000000.0;1502761000000.0;88372000000.0;4.17
WFC;2015-12-31;713998000000.0;22894000000.0;1787632000000.0;192998000000.0;1594634000000.0;90033000000.0;4.18
WFM;2013-09-29;401000000.0;551000000.0;5538000000.0;3878000000.0;1660000000.0;12917000000.0;1.48
WFM;2014-09-28;299000000.0;579000000.0;5744000000.0;3813000000.0;1931000000.0;14194000000.0;1.57
WFM;2015-09-27;364000000.0;536000000.0;5741000000.0;3769000000.0;1972000000.0;15389000000.0;1.49
WFM;2016-09-25;473000000.0;507000000.0;6341000000.0;3224000000.0;3117000000.0;15724000000.0;1.55
WHR;2013-12-31;1380000000.0;827000000.0;15544000000.0;4924000000.0;10510000000.0;18769000000.0;10.42
WHR;2014-12-31;1026000000.0;650000000.0;20002000000.0;4885000000.0;14206000000.0;19872000000.0;8.3
WHR;2015-12-31;772000000.0;783000000.0;19010000000.0;4743000000.0;13336000000.0;20891000000.0;9.95
WHR;2016-12-31;1085000000.0;888000000.0;19153000000.0;4773000000.0;13425000000.0;20718000000.0;
WLTW;2012-12-31;500000000.0;-446000000.0;15112000000.0;1699000000.0;13413000000.0;3480000000.0;
WLTW;2013-12-31;796000000.0;365000000.0;14800000000.0;2215000000.0;12585000000.0;3655000000.0;
WLTW;2014-12-31;635000000.0;362000000.0;15421000000.0;1985000000.0;13436000000.0;3802000000.0;
WLTW;2015-12-31;532000000.0;373000000.0;18839000000.0;2229000000.0;16610000000.0;3829000000.0;
WM;2013-12-31;58000000.0;98000000.0;22603000000.0;5707000000.0;16896000000.0;13983000000.0;0.21
WM;2014-12-31;1307000000.0;1298000000.0;21297000000.0;5866000000.0;15431000000.0;13996000000.0;2.8
WM;2015-12-31;39000000.0;753000000.0;20367000000.0;5345000000.0;15022000000.0;12961000000.0;1.66
WM;2016-12-31;32000000.0;1182000000.0;20859000000.0;5297000000.0;15562000000.0;13609000000.0;
WMB;2012-12-31;839000000.0;859000000.0;24327000000.0;4752000000.0;19575000000.0;7486000000.0;1.39
WMB;2013-12-31;681000000.0;430000000.0;27142000000.0;4864000000.0;22278000000.0;6860000000.0;0.63
WMB;2014-12-31;240000000.0;2114000000.0;50455000000.0;8777000000.0;41678000000.0;7637000000.0;2.94
WMB;2015-12-31;100000000.0;-571000000.0;49020000000.0;6148000000.0;42872000000.0;7360000000.0;-0.76
WMT;2013-01-31;7781000000.0;16999000000.0;203105000000.0;76343000000.0;126762000000.0;468651000000.0;5.04
WMT;2014-01-31;7281000000.0;16022000000.0;204751000000.0;76255000000.0;128496000000.0;476294000000.0;4.9
WMT;2015-01-31;9135000000.0;16363000000.0;203490000000.0;81394000000.0;122096000000.0;485651000000.0;5.07
WMT;2016-01-31;8705000000.0;14694000000.0;199581000000.0;80546000000.0;119035000000.0;482130000000.0;4.58
WRK;2014-09-30;41400000.0;483800000.0;11039700000.0;4306800000.0;6732900000.0;9895100000.0;
WRK;2015-09-30;215100000.0;511800000.0;25372400000.0;11651800000.0;13720600000.0;11124800000.0;2.97
WRK;2016-09-30;366400000.0;-389900000.0;23038200000.0;9728800000.0;13309400000.0;14171800000.0;-1.56
WU;2012-12-31;1776500000.0;1025900000.0;9465700000.0;940600000.0;8525100000.0;5664800000.0;1.7
WU;2013-12-31;2073100000.0;798400000.0;10121300000.0;1104700000.0;9016600000.0;5542000000.0;1.43
WU;2014-12-31;1783200000.0;852400000.0;9890400000.0;1300400000.0;8590000000.0;5607200000.0;1.6
WU;2015-12-31;1315900000.0;837800000.0;9458900000.0;1404900000.0;8054000000.0;5483700000.0;1.63
WY;2012-12-31;898000000.0;385000000.0;12592000000.0;4070000000.0;8522000000.0;5989000000.0;0.71
WY;2013-12-31;830000000.0;563000000.0;14577000000.0;6795000000.0;7782000000.0;7254000000.0;0.95
WY;2014-12-31;1580000000.0;1826000000.0;13265000000.0;5304000000.0;7961000000.0;7403000000.0;3.2
WY;2015-12-31;1012000000.0;506000000.0;12486000000.0;4869000000.0;7617000000.0;7082000000.0;0.89
WYN;2012-12-31;195000000.0;400000000.0;9463000000.0;1930000000.0;7533000000.0;4534000000.0;2.8
WYN;2013-12-31;194000000.0;432000000.0;9741000000.0;1623000000.0;8118000000.0;5009000000.0;3.25
WYN;2014-12-31;183000000.0;529000000.0;9679000000.0;1255000000.0;8424000000.0;5281000000.0;4.22
WYN;2015-12-31;171000000.0;612000000.0;9716000000.0;950000000.0;8766000000.0;5536000000.0;5.18
WYNN;2012-12-31;1725219000.0;502036000.0;7276594000.0;-259037000.0;7535631000.0;5154284000.0;4.87
WYNN;2013-12-31;2435041000.0;728652000.0;8377030000.0;-184507000.0;8561537000.0;5620936000.0;7.25
WYNN;2014-12-31;2182164000.0;731554000.0;9062861000.0;-28779000.0;9091640000.0;5433661000.0;7.25
WYNN;2015-12-31;2080089000.0;195290000.0;10522259000.0;-111979000.0;10634238000.0;4075883000.0;1.93
XEC;2012-12-31;69538000.0;353823000.0;6305152000.0;3474736000.0;2830416000.0;1623938000.0;4.08
XEC;2013-12-31;4531000.0;564689000.0;7253135000.0;4022208000.0;3230927000.0;1998051000.0;6.48
XEC;2014-12-31;405862000.0;507204000.0;8708469000.0;4500632000.0;4207837000.0;2424176000.0;5.79
XEC;2015-12-31;779382000.0;-2408948000.0;5243286000.0;2797678000.0;2445608000.0;1452619000.0;-25.92
XEL;2012-12-31;82323000.0;905229000.0;31140686000.0;8874077000.0;22266609000.0;10128223000.0;1.86
XEL;2013-12-31;107144000.0;948234000.0;33907490000.0;9565950000.0;24341540000.0;10914922000.0;1.91
XEL;2014-12-31;79608000.0;1021306000.0;36957884000.0;10214482000.0;26743402000.0;11686135000.0;2.03
XEL;2015-12-31;84940000.0;984485000.0;39053535000.0;10600920000.0;28452615000.0;11024486000.0;1.94
XL;2012-12-31;2618378000.0;651128000.0;45386895000.0;10510077000.0;34876818000.0;7232397000.0;2.12
XL;2013-12-31;1800832000.0;1059916000.0;45652887000.0;9997633000.0;35655254000.0;7541234000.0;3.68
XL;2014-12-31;2521814000.0;188340000.0;45046819000.0;10033751000.0;35013068000.0;6602267000.0;0.71
XL;2015-12-31;3411228000.0;1201560000.0;58682938000.0;11677079000.0;47005859000.0;9308926000.0;4.22
XLNX;2013-03-30;623558000.0;487536000.0;4729451000.0;2963296000.0;1766155000.0;2168652000.0;1.86
XLNX;2014-03-29;973677000.0;630388000.0;5037349000.0;2752682000.0;2284667000.0;2382531000.0;2.37
XLNX;2015-03-28;892572000.0;648216000.0;4898065000.0;2611594000.0;2286471000.0;2377344000.0;2.44
XLNX;2016-04-02;503816000.0;550867000.0;4823154000.0;2589893000.0;2233261000.0;2213881000.0;2.14
XOM;2012-12-31;9923000000.0;44880000000.0;333795000000.0;165863000000.0;167932000000.0;451509000000.0;9.7
XOM;2013-12-31;4913000000.0;32580000000.0;346808000000.0;174003000000.0;172805000000.0;420836000000.0;7.37
XOM;2014-12-31;4658000000.0;32520000000.0;349493000000.0;174399000000.0;175094000000.0;394105000000.0;7.6
